,RM10/0001,RM10/0002,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PPOILUSDM_1,Electricity_1,PNGASEUUSDM_2,PPOILUSDM_2,Electricity_2,PNGASEUUSDM_3,PPOILUSDM_3,Electricity_3,PNGASEUUSDM_4,PPOILUSDM_4,Electricity_4,PNGASEUUSDM_5,PPOILUSDM_5,Electricity_5,PNGASEUUSDM_6,PPOILUSDM_6,Electricity_6,PNGASEUUSDM_7,PPOILUSDM_7,Electricity_7,PNGASEUUSDM_8,PPOILUSDM_8,Electricity_8,PNGASEUUSDM_9,PPOILUSDM_9,Electricity_9,PNGASEUUSDM_10,PPOILUSDM_10,Electricity_10,PNGASEUUSDM_11,PPOILUSDM_11,Electricity_11,PNGASEUUSDM_12,PPOILUSDM_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
205,True,False,2022,9,2022-09-30,anionic surfactant,0.7679874514285714,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,22.2328272437545,1105.97830115752,92.46,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698,0.5930100484444445
206,True,False,2022,10,2022-10-31,anionic surfactant,0.8300000000000001,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,29.8141428882624,1238.17285657319,114.54,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351,0.6109674698
207,True,False,2022,11,2022-11-30,anionic surfactant,0.819181198375,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,27.383826081171,1279.64081229113,195.42,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428,0.594722351
208,True,False,2022,12,2022-12-31,anionic surfactant,0.8639175568571427,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,37.3633630624997,1207.46390510091,182.32,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888,0.6851698678571428
209,True,False,2023,1,2023-01-31,anionic surfactant,0.832845571,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,27.8909447947364,1293.59521574041,236.2,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858,0.7761337295928888
210,True,False,2023,2,2023-02-28,anionic surfactant,0.8878333333333334,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,26.9842813404776,1458.06977711168,317.22,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778,0.7788177357142858
211,True,False,2023,3,2023-03-31,anionic surfactant,0.7103113525000001,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,41.727688313072,1652.71639279719,195.07,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001,0.7067744647777778
212,True,False,2023,4,2023-04-30,anionic surfactant,0.6965420983333334,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,31.989874304408,1613.0743554943,277.19,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409,0.8676856990000001
213,True,False,2023,5,2023-05-31,anionic surfactant,0.654619158,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,27.4641664315955,1601.22210374741,239.17,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667,0.8204863911799409
214,True,False,2023,6,2023-06-30,anionic surfactant,0.6749961575833333,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,32.9126072213829,1322.18462139461,210.12,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999,0.9125272056666667
215,True,False,2023,7,2023-07-31,anionic surfactant,0.5195683283333333,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,51.1459125230765,902.891147870967,190.73,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998,0.8331820099999999
216,True,False,2023,8,2023-08-31,anionic surfactant,0.5799673296250001,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,69.9772393267167,926.324432586423,310.12,0.5195683283333333,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714,0.8681576410999998
217,True,False,2023,9,2023-09-30,anionic surfactant,0.589849631888889,10.7174212998315,823.608174534713,96.46,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,55.1791274012054,794.488878874876,390.53,0.5799673296250001,0.5195683283333333,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001,0.7679874514285714
218,True,False,2023,10,2023-10-31,anionic surfactant,0.6106707523333333,11.4279301571713,790.712155888081,89.17,10.7174212998315,823.608174534713,96.46,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,20.8066368517553,796.676318197842,501.92,0.589849631888889,0.5799673296250001,0.5195683283333333,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375,0.8300000000000001
219,True,False,2023,11,2023-11-30,anionic surfactant,0.58281421025,13.3888428096431,767.48133500497,101.92,11.4279301571713,790.712155888081,89.17,10.7174212998315,823.608174534713,96.46,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,28.7908046199839,875.659936221517,443.17,0.6106707523333333,0.589849631888889,0.5799673296250001,0.5195683283333333,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427,0.819181198375
220,True,False,2023,12,2023-12-31,anionic surfactant,0.7206011862811429,13.7143156689919,795.987930507008,115.07,13.3888428096431,767.48133500497,101.92,11.4279301571713,790.712155888081,89.17,10.7174212998315,823.608174534713,96.46,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,0.58281421025,0.6106707523333333,0.589849631888889,0.5799673296250001,0.5195683283333333,0.6749961575833333,0.654619158,0.6965420983333334,0.7103113525000001,0.8878333333333334,0.832845571,0.8639175568571427
