,RM20/0001,RM20/0015,RM20/0020,Year,Month,Time,Group Description,Average_price,WPU01130232_1,PMAIZMTUSDM_1,WPU07110224_1,WPU065202_1,WPU01130232_2,PMAIZMTUSDM_2,WPU07110224_2,WPU065202_2,WPU01130232_3,PMAIZMTUSDM_3,WPU07110224_3,WPU065202_3,WPU01130232_4,PMAIZMTUSDM_4,WPU07110224_4,WPU065202_4,WPU01130232_5,PMAIZMTUSDM_5,WPU07110224_5,WPU065202_5,WPU01130232_6,PMAIZMTUSDM_6,WPU07110224_6,WPU065202_6,WPU01130232_7,PMAIZMTUSDM_7,WPU07110224_7,WPU065202_7,WPU01130232_8,PMAIZMTUSDM_8,WPU07110224_8,WPU065202_8,WPU01130232_9,PMAIZMTUSDM_9,WPU07110224_9,WPU065202_9,WPU01130232_10,PMAIZMTUSDM_10,WPU07110224_10,WPU065202_10,WPU01130232_11,PMAIZMTUSDM_11,WPU07110224_11,WPU065202_11,WPU01130232_12,PMAIZMTUSDM_12,WPU07110224_12,WPU065202_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
54,False,False,True,2019,5,2019-05-31,builder,0.9286024785321375,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,90.6,179.179058928571,173.2,202.8,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385,0.67,0.587977398595,0.6699999999999999,0.8219766121725001,0.8011966319239999
55,False,False,True,2019,6,2019-06-30,builder,0.8781300334110144,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,86.4,165.140285544218,176.4,205.6,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385,0.67,0.587977398595,0.6699999999999999,0.8219766121725001
56,False,False,True,2019,7,2019-07-31,builder,0.860000159874275,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,88.6,156.55426547619,174.7,208.6,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385,0.67,0.587977398595,0.6699999999999999
57,False,False,True,2019,8,2019-08-31,builder,0.8869437877761834,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,93.9,162.522258540373,177.5,206.1,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385,0.67,0.587977398595
58,False,False,True,2019,9,2019-09-30,builder,0.8869437877761833,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,106.7,154.945003383459,178.2,212.4,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385,0.67
59,False,False,True,2019,10,2019-10-31,builder,0.8711517056461834,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,104.7,160.365565062112,179.2,217.7,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877,0.810477467389385
60,False,False,True,2019,11,2019-11-30,builder,0.8326668265409417,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,111.4,160.878207678571,173.9,218.7,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377,0.69000013758877
61,False,False,True,2019,12,2019-12-20,builder,0.8685820467754202,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,103.9,167.489880555556,167.9,219.3,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277,0.77547753618377
62,False,False,True,2020,1,2020-01-31,builder,0.8955340156213756,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,106.1,166.846241496599,166.4,216.9,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668,0.8463234659025277
63,False,False,True,2020,2,2020-02-27,builder,0.864341518830952,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,99.4,169.656283458647,166.3,214.5,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214,0.8316668798323668
64,False,False,True,2020,3,2020-03-31,builder,0.7400002294438079,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,105.9,166.321331972789,166.2,214.2,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275,0.8684028782865214
65,False,False,True,2020,4,2020-04-30,builder,0.8785197079238092,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,97.4,161.653386564626,167.7,202.8,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375,0.815000159874275
66,False,False,True,2020,5,2020-05-31,builder,0.8345637974983623,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,100.1,171.180153571429,167.6,200.0,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144,0.9286024785321375
67,False,False,True,2020,6,2020-06-29,builder,0.9156601313440474,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,112.7,195.167922321429,165.8,194.1,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275,0.8781300334110144
68,False,False,True,2020,7,2020-07-31,builder,0.819607446041428,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,110.3,189.486373214286,164.3,181.6,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834,0.860000159874275
69,False,False,True,2020,8,2020-08-24,builder,0.8866995002149657,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,143.5,163.628614285714,162.3,181.2,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833,0.8869437877761834
70,False,False,True,2020,9,2020-09-30,builder,0.8835349134506799,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,130.7,157.374436607143,162.0,176.9,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834,0.8869437877761833
71,False,False,True,2020,10,2020-10-31,builder,0.8574451365004326,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,132.7,167.297794099379,161.5,167.5,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417,0.8711517056461834
72,False,False,True,2020,11,2020-11-30,builder,0.8593456637343911,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,140.2,166.361785526316,160.2,154.3,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202,0.8326668265409417
73,False,False,True,2020,12,2020-12-31,builder,0.8961012151129534,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,117.6,167.059017321429,157.3,156.1,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756,0.8685820467754202
74,False,False,True,2021,1,2021-01-29,builder,0.8125367857033372,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,140.2,171.814135204082,159.9,156.7,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952,0.8955340156213756
75,False,False,True,2021,2,2021-02-28,builder,0.9023742911742464,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,140.2,168.744598496241,161.5,156.2,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079,0.864341518830952
76,False,False,True,2021,3,2021-03-31,builder,0.8542788257047436,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,115.8,162.179148214286,159.2,163.4,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092,0.7400002294438079
77,False,False,True,2021,4,2021-04-30,builder,0.8288581515219171,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,117.8,147.012160204082,151.4,163.5,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623,0.8785197079238092
78,False,False,True,2021,5,2021-05-31,builder,1.0038869188633388,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,124.5,143.98924375,147.8,169.6,0.8288581515219171,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474,0.8345637974983623
79,False,False,True,2021,6,2021-06-30,builder,1.0130942982085789,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,107.2,148.042380357143,146.2,170.1,1.0038869188633388,0.8288581515219171,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428,0.9156601313440474
80,False,False,True,2021,7,2021-07-31,builder,0.9654469625647258,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,115.2,152.587619642857,145.6,165.5,1.0130942982085789,1.0038869188633388,0.8288581515219171,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657,0.819607446041428
81,False,False,True,2021,8,2021-08-31,builder,1.0620151312113615,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,133.3,149.392999829932,146.3,167.3,0.9654469625647258,1.0130942982085789,1.0038869188633388,0.8288581515219171,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799,0.8866995002149657
82,False,False,True,2021,9,2021-09-30,builder,1.1581207730941716,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,128.4,231.754461466165,159.4,204.7,118.0,199.184417517007,157.6,193.4,113.2,190.625037593985,153.2,188.0,126.4,186.7663875,150.8,179.8,111.4,166.602533503401,148.1,173.0,1.0620151312113615,0.9654469625647258,1.0130942982085789,1.0038869188633388,0.8288581515219171,0.8542788257047436,0.9023742911742464,0.8125367857033372,0.8961012151129534,0.8593456637343911,0.8574451365004326,0.8835349134506799
