,RM01/0001,RM01/0004,RM01/0006,RM01/0007,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PWHEAMTUSDM_1,WPU0652013A_1,Electricity_1,PNGASEUUSDM_2,PWHEAMTUSDM_2,WPU0652013A_2,Electricity_2,PNGASEUUSDM_3,PWHEAMTUSDM_3,WPU0652013A_3,Electricity_3,PNGASEUUSDM_4,PWHEAMTUSDM_4,WPU0652013A_4,Electricity_4,PNGASEUUSDM_5,PWHEAMTUSDM_5,WPU0652013A_5,Electricity_5,PNGASEUUSDM_6,PWHEAMTUSDM_6,WPU0652013A_6,Electricity_6,PNGASEUUSDM_7,PWHEAMTUSDM_7,WPU0652013A_7,Electricity_7,PNGASEUUSDM_8,PWHEAMTUSDM_8,WPU0652013A_8,Electricity_8,PNGASEUUSDM_9,PWHEAMTUSDM_9,WPU0652013A_9,Electricity_9,PNGASEUUSDM_10,PWHEAMTUSDM_10,WPU0652013A_10,Electricity_10,PNGASEUUSDM_11,PWHEAMTUSDM_11,WPU0652013A_11,Electricity_11,PNGASEUUSDM_12,PWHEAMTUSDM_12,WPU0652013A_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
37,True,False,False,False,2017,6,2017-06-29,acid,0.49144444444444446,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154,0.4644587546385029,0.4690566771838192,0.469056656175101,0.474954284685082,0.4904000246609155
38,False,True,False,False,2017,7,2017-07-31,acid,0.6621428571428571,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075,0.3819778435853965,0.3617194167483842,0.3916125226860254,0.369,0.43440512649800267
39,True,False,False,False,2017,7,2017-07-31,acid,0.46179999999999993,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154,0.4644587546385029,0.4690566771838192,0.469056656175101,0.474954284685082
40,False,True,False,False,2017,8,2017-08-31,acid,0.63,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075,0.3819778435853965,0.3617194167483842,0.3916125226860254,0.369
41,True,False,False,False,2017,8,2017-08-31,acid,0.45576923076923076,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154,0.4644587546385029,0.4690566771838192,0.469056656175101
42,False,True,False,False,2017,9,2017-09-27,acid,0.62,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075,0.3819778435853965,0.3617194167483842,0.3916125226860254
43,True,False,False,False,2017,9,2017-09-29,acid,0.45481818181818173,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154,0.4644587546385029,0.4690566771838192
44,False,True,False,False,2017,10,2017-10-27,acid,0.67325,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075,0.3819778435853965,0.3617194167483842
45,True,False,False,False,2017,10,2017-10-31,acid,0.4767272727272727,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154,0.4644587546385029
46,False,True,False,False,2017,11,2017-11-30,acid,0.68,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075,0.3819778435853965
47,True,False,False,False,2017,11,2017-11-30,acid,0.4785454545454545,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275,0.4667288707416154
48,False,True,False,False,2017,12,2017-12-28,acid,0.68,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001,0.36655680698925075
49,True,False,False,False,2017,12,2017-12-29,acid,0.47824999999999995,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384,0.46695286877445275
50,False,True,False,False,2018,1,2018-01-25,acid,0.751375,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888,0.3888000000000001
51,True,False,False,False,2018,1,2018-01-31,acid,0.5371,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996,0.4629250264605384
52,False,True,False,False,2018,2,2018-02-28,acid,0.8099999999999999,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366,0.3888
53,True,False,False,False,2018,2,2018-02-28,acid,0.5394444444444445,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45,0.44999999999999996
54,False,True,False,False,2018,3,2018-03-29,acid,0.7866666666666666,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004,0.366
55,True,False,False,False,2018,3,2018-03-29,acid,0.542875,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005,0.45
56,False,True,False,False,2018,4,2018-04-30,acid,0.828,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,0.7866666666666666,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001,0.41900000000000004
57,True,False,False,False,2018,4,2018-04-26,acid,0.6395555555555554,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,0.542875,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714,0.49050000000000005
58,False,True,False,False,2018,5,2018-05-30,acid,0.804,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,0.828,0.7866666666666666,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484,0.5172000000000001
59,True,False,False,False,2018,5,2018-05-31,acid,0.6723636363636363,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,0.6395555555555554,0.542875,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446,0.4904285714285714
60,False,True,False,False,2018,6,2018-06-29,acid,0.8099999999999999,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,0.804,0.828,0.7866666666666666,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571,0.7484
61,True,False,False,False,2018,6,2018-06-28,acid,0.6669999999999999,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,0.6723636363636363,0.6395555555555554,0.542875,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993,0.49144444444444446
62,False,True,False,False,2018,7,2018-07-31,acid,0.7746249999999999,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,0.8099999999999999,0.804,0.828,0.7866666666666666,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63,0.6621428571428571
63,True,False,False,False,2018,7,2018-07-26,acid,0.7499999999999999,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,0.6669999999999999,0.6723636363636363,0.6395555555555554,0.542875,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076,0.46179999999999993
64,False,True,False,False,2018,8,2018-08-31,acid,0.7693333333333333,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,0.7746249999999999,0.8099999999999999,0.804,0.828,0.7866666666666666,0.8099999999999999,0.751375,0.68,0.68,0.67325,0.62,0.63
65,True,False,False,False,2018,8,2018-08-31,acid,0.7749999999999999,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,0.7499999999999999,0.6669999999999999,0.6723636363636363,0.6395555555555554,0.542875,0.5394444444444445,0.5371,0.47824999999999995,0.4785454545454545,0.4767272727272727,0.45481818181818173,0.45576923076923076
