,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
249,CFH UK,500521,PINV34225,2023-10-10T00:00:00.0000000,Alkalis,RM02/0001,27460,0.3458898
250,CHBE,600025,PI23100083,2023-10-09T00:00:00.0000000,Alkalis,RM02/0001,28940,0.3
251,CLOVER,BASF2,63867,2023-10-09T00:00:00.0000000,non-ionic surfactant,RM12/0008,24140,1.807850688
252,CHBE,600916,PI23100088,2023-10-09T00:00:00.0000000,non-ionic surfactant,RM12/0002,24740,1.506
253,UNX,1290,20230034074,2023-10-09T00:00:00.0000000,non-ionic surfactant,RM12/0003,17989.657987843602,2.7921284352900004
254,CHBE,600700,PI23100075,2023-10-09T00:00:00.0000000,acid,RM01/0001,29220,0.635
255,CHBE,601609,PI23100079,2023-10-09T00:00:00.0000000,Bleaching agent,RM04/0001,27940,0.4450000000000001
256,CHBE,601609,PI23100078,2023-10-09T00:00:00.0000000,Bleaching agent,RM04/0001,27940,0.4450000000000001
257,CHBE,600489,PI23100064,2023-10-09T00:00:00.0000000,anionic surfactant,RM10/0001,9940,0.51
258,CHBE,602572,PI23100062,2023-10-09T00:00:00.0000000,non-ionic surfactant,RM12/0003,19880,1.609
259,CHBE,600558,PI23100070,2023-10-09T00:00:00.0000000,fatty acid,RM14/0001,6396,1.2983005003126955
260,CHBE,600435,PI23100276,2023-10-09T00:00:00.0000000,solvent,RM08/0017,23000,1.2800000000000002
261,CHBE,601046,PI23100082,2023-10-09T00:00:00.0000000,acid,RM01/0001,25040,0.65
262,CHBE,601667,PI23100077,2023-10-09T00:00:00.0000000,Alkalis,RM02/0001,28600,0.3
263,CFH UK,500709,PINV34222,2023-10-09T00:00:00.0000000,acid,RM01/0007,27200,0.2622535615830882
264,CHBE,601667,PI23100076,2023-10-09T00:00:00.0000000,Alkalis,RM02/0001,28560,0.3
265,PLIWA,830007,PI2310005,2023-10-09T00:00:00.0000000,acid,RM01/0006,2400,2
266,CHBE,602572,PI23100063,2023-10-09T00:00:00.0000000,non-ionic surfactant,RM12/0003,19880,1.609
267,CHBE,601667,PI23100017,2023-10-06T00:00:00.0000000,acid,RM01/0007,5240,0.586
268,CFH UK,500521,PINV34217,2023-10-06T00:00:00.0000000,Alkalis,RM02/0001,27640,0.3458898
269,CHBE,600025,PI23100022,2023-10-06T00:00:00.0000000,Alkalis,RM02/0001,28200,0.3
270,CHBE,601609,PI23100016,2023-10-06T00:00:00.0000000,Bleaching agent,RM04/0001,28000,0.445
271,CHBE,602923,PI23100020,2023-10-06T00:00:00.0000000,non-ionic surfactant,RM12/0005,20580,1.868
272,CHBE,600435,PI23100284,2023-10-06T00:00:00.0000000,solvent,RM08/0017,23000,1.2800000000000002
273,CHBE,600025,PI23100023,2023-10-06T00:00:00.0000000,Alkalis,RM02/0001,28640,0.3
274,CFH UK,500265,PINV34216,2023-10-06T00:00:00.0000000,Bleaching agent,RM04/0006,24860,0.19600422
275,UNX,2891,20230033893,2023-10-05T00:00:00.0000000,Bleaching agent,RM04/0006,21786.086471468745,0.3900214322516253
276,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,Alkalis,RM02/0002,1485,0.6544479999999999
277,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,Bleaching agent,RM04/0006,1258,0.3435852
278,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,Bleaching agent,RM04/0006,1273,0.3435852
279,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,builder,RM20/0020,1320,0.9653108
280,CFH UK,500521,PINV34214,2023-10-05T00:00:00.0000000,Alkalis,RM02/0001,27940,0.3458898
281,CHCZ,27494942,100234560,2023-10-05T00:00:00.0000000,Alkalis,RM02/0001,23700,0.3231337
282,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,builder,RM20/0020,1310,0.9653108
283,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,builder,RM20/0020,1315,0.9653108
284,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,Bleaching agent,RM04/0006,1267,0.3435852
285,CHCZ,27494942,100234596,2023-10-05T00:00:00.0000000,Bleaching agent,RM04/0006,1237,0.3435852
286,CFH UK,500521,PINV34215,2023-10-05T00:00:00.0000000,Alkalis,RM02/0001,26940,0.3458898
287,CFH UK,500521,PINV34213,2023-10-04T00:00:00.0000000,Alkalis,RM02/0001,26960,0.3458898
288,CFH UK,500709,PINV34212,2023-10-04T00:00:00.0000000,acid,RM01/0007,27500,0.262253646
289,CFH UK,500709,PINV34210,2023-10-03T00:00:00.0000000,acid,RM01/0007,26880,0.2622534404732143
290,CHCZ,27494942,100234525,2023-10-03T00:00:00.0000000,Bleaching agent,RM04/0006,1196,0.3435852
291,CFH UK,500521,PINV34207,2023-10-03T00:00:00.0000000,Alkalis,RM02/0001,27440,0.3458897999999999
292,CHCZ,27494942,100234525,2023-10-03T00:00:00.0000000,Bleaching agent,RM04/0006,1226,0.3435852
293,CFH UK,500521,PINV34208,2023-10-03T00:00:00.0000000,Alkalis,RM02/0001,27540,0.3458898
294,CLOVER,INOV1,63840,2023-10-03T00:00:00.0000000,Bleaching agent,RM04/0006,14880,0.20753388
295,CHCZ,27494942,100234525,2023-10-03T00:00:00.0000000,Bleaching agent,RM04/0006,1234,0.3435852
296,CHCZ,27494942,100234525,2023-10-03T00:00:00.0000000,Alkalis,RM02/0002,1525,0.6544479999999999
297,CHCZ,27494942,100234525,2023-10-03T00:00:00.0000000,Bleaching agent,RM04/0006,1201,0.3435852
298,CFH UK,500521,PINV34209,2023-10-03T00:00:00.0000000,Alkalis,RM02/0001,27460,0.3458898
299,CHBE,600558,PI23100010,2023-10-02T00:00:00.0000000,fatty acid,RM14/0001,4415,1.298298980747452
300,CHBE,601609,PI23100008,2023-10-02T00:00:00.0000000,Bleaching agent,RM04/0001,27980,0.445
301,CHBE,600005,PI23100012,2023-10-02T00:00:00.0000000,builder,RM20/0020,25140,0.7899999999999998
302,CFH UK,500521,PINV34198,2023-10-02T00:00:00.0000000,Alkalis,RM02/0001,26600,0.3458898
303,CFH UK,500521,PINV34199,2023-10-02T00:00:00.0000000,Alkalis,RM02/0001,26960,0.3458898
304,CFH UK,500265,PINV34200,2023-10-02T00:00:00.0000000,Bleaching agent,RM04/0006,24960,0.19600422
305,CFH UK,500017,PINV34450,2023-10-02T00:00:00.0000000,builder,RM20/0020,26540,0.759999768
306,CFH UK,500017,PINV34310,2023-10-01T00:00:00.0000000,builder,RM20/0020,26440,0.8699997345177598
307,CHIT,498950,23-IT1128,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,25740,0.25
308,CHIT,494030,23-IT1064,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,26020,0.305
309,CHIT,494030,23-IT1163,2023-09-30T00:00:00.0000000,acid,RM01/0004,10020,0.79
310,CHIT,466470,23-IT1092,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0008,10120,1.897
311,CHES,400011,FP23-03737,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,25440,0.17
312,CHIT,498950,23-IT1070,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,25180,0.25
313,CHIT,487210,23-ITUE067,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0002,1800,2.128
314,CHIT,498928,23-IT1060,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.95
315,CHIT,489630,23-IT1083,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.9
316,CHIT,487210,23-ITUE061,2023-09-30T00:00:00.0000000,fatty acid,RM14/0001,900,1.4760000000000002
317,CHBE,603440,PI23090949,2023-09-30T00:00:00.0000000,acid,RM01/0004,25000,0.8
318,EUROSANEX,400149,FP23-03788,2023-09-30T00:00:00.0000000,Alkalis,RM02/0002,24160,0.565
319,CHIT,466470,23-IT1067,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0003,20620,1.626
320,CUK,500086,PINV122892,2023-09-30T00:00:00.0000000,builder,RM20/0001,7500,1.5276799499999998
321,CHIT,486240,23-IT1147,2023-09-30T00:00:00.0000000,Solvent,RM08/0010,2500,0.7999999999999998
322,CHIT,466470,23-IT1066,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0005,14820.000000000002,1.967
323,CUK,502475,PINV122801,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0005,23060,2.23098921
324,CUK,500292,PINV122496,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0002,10000,2.00039601
325,CUK,502381,PINV122518,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,27440,0.353960562
326,CHIT,460380,23-IT1076,2023-09-30T00:00:00.0000000,builder,RM20/0001,5000,1.83
327,CHES,400011,FP23-03784,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,25400,0.29
328,CHIT,487210,23-ITUE066,2023-09-30T00:00:00.0000000,fatty acid,RM14/0001,1800,1.4760000000000002
329,CHBE,600168,PI23090994,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0001,29160,0.37125
330,CHIT,498950,23-IT1120,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,25520,0.25
331,CHBE,602656,PI23090774,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,87064,0.25
332,CHIT,467120,23-IT1095,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0001,11810,0.5
333,CHIT,466630,23-IT1073,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,55980,0.2531639871382637
334,EUROSANEX,400011,FP23-03736,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,46900,0.29
335,CHES,400138,FP23-03760,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,23780,0.17
336,CHIT,487190,23-IT1160,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,55440,0.2470216450216449
337,CHBE,605845,PI23090772,2023-09-30T00:00:00.0000000,acid,RM01/0001,28000,0.63
338,CHBE,601085,PI23090789,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0002,23420,1.5
339,CHES,400011,FP23-03784,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,26420,0.17
340,CHBE,601667,PI23090839,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,28380,0.3
341,CHIT,494030,23-IT1064,2023-09-30T00:00:00.0000000,builder,RM20/0020,10720,0.8
342,CHES,400007,FP23-03762,2023-09-30T00:00:00.0000000,non-ionic surfactant,RM12/0002,950,2.35
343,CHIT,464010,23-ITUE064,2023-09-30T00:00:00.0000000,builder,RM20/0020,26780,0.86
344,CHES,400173,FP23-03739,2023-09-30T00:00:00.0000000,acid,RM01/0007,7200,0.46
345,CHIT,464010,23-ITUE062,2023-09-30T00:00:00.0000000,builder,RM20/0020,26440,0.8600000000000002
346,CHES,400011,FP23-03840,2023-09-30T00:00:00.0000000,Bleaching agent,RM04/0006,25760,0.1299999999999999
347,EUROSANEX,400216,FP23-03733,2023-09-30T00:00:00.0000000,anionic surfactant,RM10/0001,7999.999999999996,0.7500000000000002
348,CHIT,466630,23-IT1099,2023-09-30T00:00:00.0000000,Alkalis,RM02/0001,27680,0.2531640173410404
349,CHBE,601609,PI23090713,2023-09-29T00:00:00.0000000,Bleaching agent,RM04/0001,27980,0.431
350,CHBE,600025,PI23090710,2023-09-29T00:00:00.0000000,Alkalis,RM02/0001,24700,0.3
351,CHBE,601609,PI23090714,2023-09-29T00:00:00.0000000,Bleaching agent,RM04/0001,27940,0.431
352,CFH UK,500521,PINV33830,2023-09-29T00:00:00.0000000,Alkalis,RM02/0001,27740,0.3458898
353,CHBE,600916,PI23090715,2023-09-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,25320,1.5060000000000002
354,CHBE,600848,PI23090716,2023-09-29T00:00:00.0000000,Bleaching agent,RM04/0001,55380,0.34
355,CHES,400149,FP23-03697,2023-09-29T00:00:00.0000000,anionic surfactant,RM10/0001,24700,0.5
356,CFH UK,500521,PINV33829,2023-09-29T00:00:00.0000000,Alkalis,RM02/0001,27940,0.3458898
357,CHBE,601046,PI23090721,2023-09-29T00:00:00.0000000,acid,RM01/0001,25060,0.73
358,CHBE,605684,PI23090712,2023-09-29T00:00:00.0000000,Alkalis,RM02/0001,28440,0.3
359,CHBE,600021,PI23090610,2023-09-28T00:00:00.0000000,acid,RM01/0004,22040,0.785
360,CFH UK,500712,PINV33918,2023-09-28T00:00:00.0000000,acid,RM01/0006,26600,1.2649996139827198
361,CHBE,601609,PI23090609,2023-09-28T00:00:00.0000000,Bleaching agent,RM04/0001,27940,0.431
362,CHBE,601609,PI23090608,2023-09-28T00:00:00.0000000,Bleaching agent,RM04/0001,27960,0.431
363,CHBE,600025,PI23090599,2023-09-28T00:00:00.0000000,Alkalis,RM02/0001,28520,0.3
364,CHBE,600848,PI23090615,2023-09-28T00:00:00.0000000,Bleaching agent,RM04/0001,27700,0.34
365,CFH UK,500629,PINV33919,2023-09-28T00:00:00.0000000,anionic surfactant,RM10/0001,20040,0.5188347
366,CFH UK,500521,PINV33814,2023-09-28T00:00:00.0000000,Alkalis,RM02/0001,26960,0.3458898
367,CHBE,605684,PI23090605,2023-09-28T00:00:00.0000000,Bleaching agent,RM04/0006,28120,0.246
368,CHBE,602572,PI23090667,2023-09-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,20060,1.444
369,CHBE,605684,PI23090604,2023-09-28T00:00:00.0000000,Alkalis,RM02/0001,27980,0.3
370,CHBE,602572,PI23090600,2023-09-28T00:00:00.0000000,non-ionic surfactant,RM12/0008,10200,1.88
371,CHBE,602572,PI23090601,2023-09-28T00:00:00.0000000,non-ionic surfactant,RM12/0005,20140,1.85
372,CHBE,600700,PI23090582,2023-09-27T00:00:00.0000000,acid,RM01/0001,28580,0.705
373,CFH UK,500709,PINV33813,2023-09-27T00:00:00.0000000,acid,RM01/0007,27840,0.2567080455560344
374,CFH UK,500521,PINV33811,2023-09-27T00:00:00.0000000,Alkalis,RM02/0001,27120,0.3458897999999999
375,CHBE,601609,PI23090526,2023-09-27T00:00:00.0000000,Bleaching agent,RM04/0001,27940,0.431
376,CHBE,602572,PI23090524,2023-09-27T00:00:00.0000000,non-ionic surfactant,RM12/0003,20740,1.6090000000000002
377,CFH UK,500265,PINV33812,2023-09-27T00:00:00.0000000,Bleaching agent,RM04/0006,24860,0.19600422
378,CHBE,605684,PI23090576,2023-09-27T00:00:00.0000000,Alkalis,RM02/0001,28220,0.3
379,CFH UK,500521,PINV33810,2023-09-27T00:00:00.0000000,Alkalis,RM02/0001,27420,0.3458897999999999
380,CHBE,601609,PI23090525,2023-09-27T00:00:00.0000000,Bleaching agent,RM04/0001,27960,0.431
381,CHCZ,27494942,100234430,2023-09-26T00:00:00.0000000,builder,RM20/0020,1320,0.9653108
382,CFH UK,500521,PINV33808,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,27440,0.3458897999999999
383,EUROSANEX,400011,FP23-03618,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,23900,0.29
384,CHES,400149,FP23-03639,2023-09-26T00:00:00.0000000,acid,RM01/0006,24500,1.158
385,CHBE,600558,PI23090472,2023-09-26T00:00:00.0000000,fatty acid,RM14/0001,8081,1.3191003588664767
386,CHES,400149,FP23-03651,2023-09-26T00:00:00.0000000,acid,RM01/0004,8800,1.03
387,CHBE,605684,PI23090470,2023-09-26T00:00:00.0000000,Bleaching agent,RM04/0006,27920,0.246
388,CHBE,601046,PI23090469,2023-09-26T00:00:00.0000000,acid,RM01/0001,25000,0.73
389,CHBE,600025,PI23090468,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,28700,0.3
390,CUK,502381,PINV122349,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,27180,0.353960562
391,CHBE,600848,PI23090496,2023-09-26T00:00:00.0000000,Bleaching agent,RM04/0001,28020,0.34
392,FLUID CHEM,,S2109-2,2023-09-26T00:00:00.0000000,Bleaching agent,RM04/0006,2420,0.5402960743801652
393,CHBE,601046,PI23090495,2023-09-26T00:00:00.0000000,acid,RM01/0001,25320,0.73
394,CHBE,600848,PI23090497,2023-09-26T00:00:00.0000000,Bleaching agent,RM04/0001,28020,0.34
395,CHES,400011,FP23-03617,2023-09-26T00:00:00.0000000,Bleaching agent,RM04/0006,26440,0.17
396,CHES,400138,FP23-03601,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,25160,0.25
397,CHBE,600025,PI23090467,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,28960,0.3
398,CHES,400138,FP23-03600,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,23700,0.29
399,CHCZ,27494942,100234430,2023-09-26T00:00:00.0000000,builder,RM20/0020,1338,0.9653108
400,EUROSANEX,400149,FP23-03653,2023-09-26T00:00:00.0000000,acid,RM01/0006,1400,1.26
401,CHES,400041,FP23-03622,2023-09-26T00:00:00.0000000,anionic surfactant,RM10/0001,24080,0.505
402,CHES,400011,FP23-03617,2023-09-26T00:00:00.0000000,Alkalis,RM02/0001,23800,0.25
403,CHCZ,27494942,100234430,2023-09-26T00:00:00.0000000,Alkalis,RM02/0002,1529,0.695351
404,PLIWA,830075,PI2309054,2023-09-25T00:00:00.0000000,builder,RM20/0020,14400,1.34
405,CHBE,602923,PI23090421,2023-09-25T00:00:00.0000000,non-ionic surfactant,RM12/0005,25180,1.82
406,CLOVER,CHRI2,63783,2023-09-25T00:00:00.0000000,Alkalis,RM02/0002,1500,0.89931348
407,CUK,502381,PINV122313,2023-09-25T00:00:00.0000000,Alkalis,RM02/0001,26900,0.353960562
408,CHBE,601667,PI23090400,2023-09-25T00:00:00.0000000,Alkalis,RM02/0001,28040,0.3
409,CFH UK,500709,PINV33691,2023-09-25T00:00:00.0000000,acid,RM01/0007,26940,0.2567078371024498
410,CFH UK,500521,PINV33686,2023-09-25T00:00:00.0000000,Alkalis,RM02/0001,27940,0.3458898
411,CFH UK,500521,PINV33685,2023-09-25T00:00:00.0000000,Alkalis,RM02/0001,27640,0.3458898
412,CHBE,600848,PI23090397,2023-09-25T00:00:00.0000000,Bleaching agent,RM04/0001,27720,0.34
413,CLOVER,BASF2,63704,2023-09-25T00:00:00.0000000,anionic surfactant,RM10/0001,24000,0.522293598
414,CUK,502475,PINV122319,2023-09-25T00:00:00.0000000,non-ionic surfactant,RM12/0003,20080,1.762885014
415,CHBE,602572,PI23090392,2023-09-22T00:00:00.0000000,acid,RM01/0004,21700,0.845
416,FLUID CHEM,,BP2009-10,2023-09-22T00:00:00.0000000,Alkalis,RM02/0001,1500,0.612029
417,CFH UK,500521,PINV33683,2023-09-22T00:00:00.0000000,Alkalis,RM02/0001,27440,0.3458897999999999
418,CHBE,602923,PI23090395,2023-09-22T00:00:00.0000000,non-ionic surfactant,RM12/0005,25180,1.858
419,CHBE,601046,PI23090387,2023-09-22T00:00:00.0000000,acid,RM01/0001,25120,0.7300000000000002
420,CHBE,600848,PI23090383,2023-09-22T00:00:00.0000000,Bleaching agent,RM04/0001,27680,0.34
421,CHBE,605684,PI23090389,2023-09-22T00:00:00.0000000,Alkalis,RM02/0001,27680,0.3
422,CFH UK,500521,PINV33682,2023-09-22T00:00:00.0000000,Alkalis,RM02/0001,26940,0.3458898
423,CHBE,600848,PI23090379,2023-09-22T00:00:00.0000000,Bleaching agent,RM04/0001,28020,0.34
424,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1249,0.3435852
425,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1238,0.3435852
426,CHBE,600435,PI23090357,2023-09-21T00:00:00.0000000,solvent,RM08/0017,23000,1.2800000000000002
427,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1229,0.3435852
428,CHBE,601609,PI23090368,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0001,27960,0.431
429,UNX,2891,20230033703,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,21804.09312573709,0.3900216044634288
430,CHBE,600700,PI23090354,2023-09-21T00:00:00.0000000,acid,RM01/0001,28920,0.705
431,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1251,0.3435852
432,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1249,0.3435852
433,CHCZ,27494942,100234359,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,1243,0.3435852
434,FLUID CHEM,,BP2009-2,2023-09-21T00:00:00.0000000,acid,RM01/0007,200,1.09887025
435,CHBE,601609,PI23090367,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0001,27980,0.431
436,CHBE,601609,PI23090366,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0001,27920,0.431
437,CLOVER,INOV1,63659,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,14900,0.394314372
438,CHCZ,27494942,100234360,2023-09-21T00:00:00.0000000,Alkalis,RM02/0001,23720,0.32926915
439,CFH UK,500521,PINV33679,2023-09-21T00:00:00.0000000,Alkalis,RM02/0001,27940,0.3458898
440,CFH UK,500521,PINV33678,2023-09-21T00:00:00.0000000,Alkalis,RM02/0001,27960,0.3458897999999999
441,CFH UK,500521,PINV33677,2023-09-21T00:00:00.0000000,Alkalis,RM02/0001,27460,0.3458898
442,CHBE,605684,PI23090374,2023-09-21T00:00:00.0000000,Bleaching agent,RM04/0006,27980,0.246
443,CHBE,602572,PI23090233,2023-09-20T00:00:00.0000000,non-ionic surfactant,RM12/0003,20060,1.444
444,CHES,400138,FP23-03546,2023-09-20T00:00:00.0000000,Bleaching agent,RM04/0006,25200,0.17
445,CHES,400138,FP23-03545,2023-09-20T00:00:00.0000000,Bleaching agent,RM04/0006,9455,0.1699999999999999
446,CFH UK,500709,PINV33687,2023-09-20T00:00:00.0000000,acid,RM01/0007,27340.000000000004,0.2567078377286027
447,CHES,400138,FP23-03547,2023-09-20T00:00:00.0000000,Bleaching agent,RM04/0006,24300.000000000004,0.1699999999999999
448,CFH UK,500265,PINV33676,2023-09-20T00:00:00.0000000,Bleaching agent,RM04/0006,24820,0.19600422
449,CHES,400173,FP23-03489,2023-09-19T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.7200000000000002
450,CHBE,600848,PI23090228,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0001,27960,0.34
451,CHBE,605684,PI23090211,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0006,27960,0.246
452,CFH UK,500521,PINV33672,2023-09-19T00:00:00.0000000,Alkalis,RM02/0001,27420,0.3458897999999999
453,CHES,400138,FP23-03515,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0006,14310,0.17
454,CHES,400138,FP23-03516,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0006,13689.999999999998,0.17
455,CFH UK,500521,PINV33671,2023-09-19T00:00:00.0000000,Alkalis,RM02/0001,27180,0.3458897999999999
456,CHES,400106,FP23-03476,2023-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0002,900,2.55
457,CHES,400106,FP23-03475,2023-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0003,900,3.08
458,CHBE,602572,PI23090242,2023-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0003,20760,1.5559999999999998
459,CHBE,601046,PI23090203,2023-09-19T00:00:00.0000000,acid,RM01/0001,25400,0.73
460,CHBE,602572,PI23090252,2023-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0008,10220,1.827
461,CHBE,600558,PI23090219,2023-09-19T00:00:00.0000000,fatty acid,RM14/0001,2607,1.3190985807441504
462,UNX,3206,20230033989,2023-09-19T00:00:00.0000000,acid,RM01/0006,3084.459765943935,2.2130203153780004
463,CLOVER,CORC1,63718,2023-09-19T00:00:00.0000000,Solvent,RM08/0010,1250,1.34897022
464,CHCZ,27494942,100234301,2023-09-19T00:00:00.0000000,Alkalis,RM02/0002,1542,0.695351
465,CHBE,600848,PI23090202,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0001,27760,0.34
466,CUK,502475,PINV122238,2023-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0005,23080,2.1698820119999995
467,CHBE,600435,PI23090220,2023-09-19T00:00:00.0000000,builder,RM20/0001,26000,1.56
468,CHES,400173,FP23-03489,2023-09-19T00:00:00.0000000,acid,RM01/0007,9600,0.46
469,CHBE,600848,PI23090216,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0001,27720,0.34
470,CHBE,600025,PI23090194,2023-09-19T00:00:00.0000000,Alkalis,RM02/0001,28940,0.3
471,CHBE,601046,PI23090195,2023-09-19T00:00:00.0000000,acid,RM01/0001,25040,0.73
472,CHES,400138,FP23-03517,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0006,26000,0.17
473,CHBE,600848,PI23090192,2023-09-19T00:00:00.0000000,Bleaching agent,RM04/0001,27700,0.34
474,CHCZ,27494942,100234301,2023-09-19T00:00:00.0000000,builder,RM20/0020,1324,0.9653108
475,CUK,502381,PINV122245,2023-09-19T00:00:00.0000000,Alkalis,RM02/0001,26920,0.353960562
