,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
13669,CFH UK,500103,PINV05793,2019-08-16T00:00:00.0000000,acid,RM01/0007,3720.0,0.109547255
13670,CFH UK,500521,PINV05796,2019-08-15T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13671,UNX,2890,20190010501,2019-08-15T00:00:00.0000000,builder,RM20/0020,1616.619794974145,1.11666208716
13672,CLOVER,BTCU1,52314,2019-08-15T00:00:00.0000000,non-ionic surfactant,RM12/0008,23520.0,1.92572543
13673,CFH UK,500116,PINV05792,2019-08-15T00:00:00.0000000,non-ionic surfactant,RM12/0002,1000.0,1.9637786870000005
13674,CUK,502381,PINV88226,2019-08-14T00:00:00.0000000,Alkalis,RM02/0001,28100.0,0.246769606
13675,CHBE,600206,PI1908397,2019-08-14T00:00:00.0000000,acid,RM01/0001,26840.0,0.5479999999999999
13676,CFH UK,500265,PINV05800,2019-08-14T00:00:00.0000000,Bleaching agent,RM04/0006,24960.0,0.1153129
13677,CFH UK,500017,PINV05888,2019-08-14T00:00:00.0000000,builder,RM20/0020,27040.0,0.8250003197485501
13678,CUK,500482,PINV88215,2019-08-14T00:00:00.0000000,fatty acid,RM14/0001,5400.0,1.3491609300000005
13679,CHBE,605684,PI1907888,2019-08-14T00:00:00.0000000,Alkalis,RM02/0001,27200.0,0.24
13680,CHBE,602572,PI1907838,2019-08-14T00:00:00.0000000,non-ionic surfactant,RM12/0005,20180.0,1.93
13681,CHES,400149,FP19/00681,2019-08-14T00:00:00.0000000,Alkalis,RM02/0001,23700.0,0.245
13682,CUK,500292,PINV88175,2019-08-13T00:00:00.0000000,anionic surfactant,RM10/0002,10000.0,1.331863995
13683,CHBE,605684,PI1907887,2019-08-13T00:00:00.0000000,Alkalis,RM02/0001,27100.0,0.24
13684,CHBE,600848,PI1907986,2019-08-13T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.264
13685,CUK,501181,PINV88176,2019-08-13T00:00:00.0000000,Bleaching agent,RM04/0006,1320.0,0.33742860798
13686,UNX,2891,20190010511,2019-08-13T00:00:00.0000000,Bleaching agent,RM04/0006,20927.02281593033,0.1436678008833308
13687,CHBE,600916,PI1907874,2019-08-13T00:00:00.0000000,non-ionic surfactant,RM12/0003,25170.0,1.362
13688,CHBE,602572,PI1907836,2019-08-13T00:00:00.0000000,non-ionic surfactant,RM12/0003,25240.0,1.378
13689,CFH UK,500521,PINV05807,2019-08-12T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13690,CFH UK,500521,PINV05806,2019-08-12T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2306258
13691,CFH UK,500521,PINV05805,2019-08-12T00:00:00.0000000,Alkalis,RM02/0001,28080.0,0.2306258
13692,CFH UK,500564,PINV05891,2019-08-12T00:00:00.0000000,acid,RM01/0006,24820.0,0.8187215900000002
13693,CHBE,602572,PI1907685,2019-08-12T00:00:00.0000000,non-ionic surfactant,RM12/0012,4750.0,2.45
13694,CHBE,600558,PI1907637,2019-08-12T00:00:00.0000000,fatty acid,RM14/0001,5500.0,0.6812
13695,CHBE,601085,PI1907981,2019-08-12T00:00:00.0000000,anionic surfactant,RM10/0002,19980.0,1.105
13696,CHBE,605684,PI1907890,2019-08-12T00:00:00.0000000,Alkalis,RM02/0001,54200.0,0.24
13697,CHBE,600025,PI1907898,2019-08-12T00:00:00.0000000,Alkalis,RM02/0001,28600.0,0.24
13698,CHBE,605211,PI1908092,2019-08-09T00:00:00.0000000,non-ionic surfactant,RM12/0002,25040.0,1.21
13699,CHBE,605211,PI1907895,2019-08-09T00:00:00.0000000,non-ionic surfactant,RM12/0003,24020.0,1.2499999999999998
13700,CFH UK,500521,PINV05808,2019-08-09T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13701,CFH UK,500265,PINV05810,2019-08-09T00:00:00.0000000,Bleaching agent,RM04/0006,23720.0,0.1153129
13702,CFH UK,500521,PINV05809,2019-08-09T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13703,CHBE,600848,PI1907987,2019-08-08T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.264
13704,CLOVER,AIRE1,52504,2019-08-08T00:00:00.0000000,Alkalis,RM02/0002,1500.0,0.63422095
13705,CHBE,605684,PI1907897,2019-08-08T00:00:00.0000000,Alkalis,RM02/0001,27260.0,0.24
13706,CHBE,600391,PI1907892,2019-08-08T00:00:00.0000000,Solvent,RM08/0010,25260.0,0.415
13707,CHBE,605684,PI1907889,2019-08-08T00:00:00.0000000,Bleaching agent,RM04/0006,28160.0,0.131
13708,CHBE,600848,PI1907979,2019-08-08T00:00:00.0000000,Bleaching agent,RM04/0001,28020.0,0.264
13709,CFH UK,500521,PINV05683,2019-08-07T00:00:00.0000000,Alkalis,RM02/0001,28100.0,0.2306258
13710,CHBE,602572,PI1907899,2019-08-07T00:00:00.0000000,acid,RM01/0004,20040.0,0.42
13711,CUK,500086,PINV87964,2019-08-07T00:00:00.0000000,builder,RM20/0001,7500.0,1.308801415
13712,CHBE,601667,PI1907715,2019-08-07T00:00:00.0000000,Alkalis,RM02/0001,26780.0,0.24
13713,CHBE,600435,PI1907870,2019-08-07T00:00:00.0000000,solvent,RM08/0017,23000.0,1.12
13714,CUK,502381,PINV87977,2019-08-07T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.246769606
13715,CHBE,605684,PI1907885,2019-08-07T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13716,CHBE,600435,PI1907710,2019-08-07T00:00:00.0000000,builder,RM20/0001,13750.0,1.0572727272727274
13717,CHBE,600206,PI1907721,2019-08-07T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13718,CFH UK,500019,PINV05681,2019-08-07T00:00:00.0000000,Solvent,RM08/0010,75.0,2.06410091
13719,CHBE,600700,PI1907720,2019-08-07T00:00:00.0000000,acid,RM01/0001,28040.0,0.525
13720,CHBE,605684,PI1907703,2019-08-06T00:00:00.0000000,Alkalis,RM02/0002,28100.0,0.402
13721,CFH UK,500103,PINV05655,2019-08-06T00:00:00.0000000,acid,RM01/0007,27520.0,0.109547255
13722,CFH UK,500521,PINV05767,2019-08-06T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.2306258
13723,CHBE,600848,PI1907719,2019-08-06T00:00:00.0000000,Bleaching agent,RM04/0001,27780.0,0.264
13724,CHBE,605684,PI1907702,2019-08-06T00:00:00.0000000,Alkalis,RM02/0001,27020.0,0.24
13725,CHBE,602572,PI1907687,2019-08-05T00:00:00.0000000,non-ionic surfactant,RM12/0005,20200.0,1.93
13726,CFH UK,500521,PINV05654,2019-08-05T00:00:00.0000000,Alkalis,RM02/0001,28080.0,0.2306258
13727,CHBE,605684,PI1907717,2019-08-05T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13728,UNX,3206,20190010240,2019-08-05T00:00:00.0000000,acid,RM01/0006,9253.379297831805,0.92021227553
13729,CHBE,605684,PI1907701,2019-08-02T00:00:00.0000000,Bleaching agent,RM04/0006,26980.0,0.131
13730,CFH UK,500079,PINV05813,2019-08-02T00:00:00.0000000,anionic surfactant,RM10/0001,20160.0,0.456639084
13731,CHBE,605115,PI1907718,2019-08-02T00:00:00.0000000,acid,RM01/0001,27000.0,0.53
13732,UNX,2890,20190010357,2019-08-02T00:00:00.0000000,Alkalis,RM02/0001,21393.84902804522,0.260009734069263
13733,CHBE,601667,PI1907704,2019-08-02T00:00:00.0000000,Alkalis,RM02/0001,26740.0,0.24
13734,CHBE,602572,PI1907689,2019-08-02T00:00:00.0000000,non-ionic surfactant,RM12/0002,25120.0,1.508
13735,CFH UK,500521,PINV05648,2019-08-02T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.2306258
13736,CFH UK,500521,PINV05651,2019-08-01T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13737,CLOVER,BIAC1,52434,2019-08-01T00:00:00.0000000,builder,RM20/0015,27480.0,0.916737555
13738,CFH UK,500521,PINV05647,2019-08-01T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2306258
13739,CUK,500146,PINV87912,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0001,5000.0,0.62268966
13740,CHBE,600916,PI1907092,2019-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25150.0,1.362
13741,CHES,400042,FP19/00639,2019-07-31T00:00:00.0000000,acid,RM01/0006,24040.0,0.74
13742,CHES,400132,FP19/00598,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0001,23900.0,0.44
13743,CUK,502381,PINV87816,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.269832186
13744,CHES,400042,FP19/00590,2019-07-31T00:00:00.0000000,builder,RM20/0015,3750.0,1.2
13745,CHBE,601667,PI1907064,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,26820.0,0.24
13746,CUK,502381,PINV87967,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.269832186
13747,CHES,400011,FP19/00596,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,22860.0,0.245
13748,CHBE,600848,PI1907257,2019-07-31T00:00:00.0000000,Bleaching agent,RM04/0001,27680.0,0.264
13749,CUK,502235,PINV87894,2019-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,24060.0,1.4580005650828918
13750,CHIT,494030,19-IT0829,2019-07-31T00:00:00.0000000,acid,RM01/0004,23980.0,0.6300000000000001
13751,CHIT,492190,19-IT0826,2019-07-31T00:00:00.0000000,builder,RM20/0020,2635.0,0.99
13752,CFH UK,500017,PINV05496,2019-07-31T00:00:00.0000000,builder,RM20/0020,26240.0,0.82500031974855
13753,CHES,400045,FP19/00582,2019-07-31T00:00:00.0000000,acid,RM01/0007,4800.0,0.26
13754,CHES,400045,FP19/00632,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0001,5000.0,0.56
13755,CFH UK,500103,PINV05488,2019-07-31T00:00:00.0000000,acid,RM01/0007,27220.0,0.109547255
13756,CUK,500146,PINV88156,2019-07-31T00:00:00.0000000,Alkalis,RM02/0002,4530.0,0.570798855
13757,CUK,500049,PINV87902,2019-07-31T00:00:00.0000000,builder,RM20/0015,27080.000000000004,0.9340344899999998
13758,CUK,500296,PINV88060,2019-07-31T00:00:00.0000000,fatty acid,RM14/0001,4250.0,1.32609835
13759,CHES,400136,FP19/00633,2019-07-31T00:00:00.0000000,builder,RM20/0015,7500.0,1.13
13760,CHIT,494030,19-IT0829,2019-07-31T00:00:00.0000000,Alkalis,RM02/0002,53420.0,0.427513103706477
13761,CHIT,464010,19-ITUE022,2019-07-31T00:00:00.0000000,builder,RM20/0020,28180.0,0.8049999999999998
13762,CHBE,600206,PI1907078,2019-07-31T00:00:00.0000000,acid,RM01/0001,26960.0,0.5479999999999999
13763,CHIT,486240,19-IT0815,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,27680.0,0.2178063583815028
13764,CHIT,487190,19-IT0821,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,27740.0,0.225
13765,CHIT,494030,19-IT0829,2019-07-31T00:00:00.0000000,builder,RM20/0020,11960.0,0.93
13766,CHBE,600206,PI1907080,2019-07-31T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13767,CHIT,487190,19-IT0822,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,24860.0,0.225
13768,CHIT,494030,19-IT0829,2019-07-31T00:00:00.0000000,acid,RM01/0006,26480.0,0.7629999999999999
13769,CHIT,494030,19-IT0829,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,95060.0,0.228
13770,CUK,500086,PINV87895,2019-07-31T00:00:00.0000000,builder,RM20/0001,7500.0,1.308801415
13771,CHIT,488930,19-IT0819,2019-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25160.0,1.5699999999999998
13772,CHBE,600005,PI1907303,2019-07-31T00:00:00.0000000,builder,RM20/0015,27020.0,0.8700000000000002
13773,CUK,500206,PINV87868,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,10500.0,1.33762964
13774,CHES,400045,FP19/00632,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,1.3
13775,CHBE,600168,PI1907258,2019-07-31T00:00:00.0000000,Bleaching agent,RM04/0001,55400.0,0.2697750902527076
13776,CHBE,600924,PI1907298,2019-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,57460.0,0.134
13777,CLOVER,BTCU1,52418,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0001,24980.0,0.4554859550000001
13778,CHBE,602572,PI1907304,2019-07-31T00:00:00.0000000,anionic surfactant,RM10/0001,10040.0,0.4900000000000001
13779,CHBE,605684,PI1907070,2019-07-31T00:00:00.0000000,Alkalis,RM02/0001,26900.0,0.2379301115241636
13780,CHBE,600025,PI1907091,2019-07-31T00:00:00.0000000,acid,RM01/0001,22990.0,0.58
13781,CHES,400011,FP19/00588,2019-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,25600.0,0.245
13782,CHBE,600168,PI1907316,2019-07-31T00:00:00.0000000,Bleaching agent,RM04/0001,663400.0,0.2697750226107928
13783,CHBE,600558,PI1907033,2019-07-30T00:00:00.0000000,fatty acid,RM14/0001,6720.0,0.6850997023809524
13784,CHBE,602572,PI1907095,2019-07-30T00:00:00.0000000,acid,RM01/0004,20020.0,0.42
13785,CHBE,600435,PI1907017,2019-07-30T00:00:00.0000000,solvent,RM08/0017,23000.0,1.12
13786,CHBE,600848,PI1907081,2019-07-30T00:00:00.0000000,Bleaching agent,RM04/0001,27480.0,0.264
13787,CFH UK,500521,PINV05487,2019-07-30T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.25368838
13788,CHBE,600206,PI1907261,2019-07-30T00:00:00.0000000,acid,RM01/0001,26980.0,0.5479999999999999
13789,CHBE,605115,PI1906928,2019-07-29T00:00:00.0000000,acid,RM01/0001,27000.0,0.53
13790,CHBE,602572,PI1906915,2019-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0005,20200.0,1.93
13791,CHBE,602572,PI1906914,2019-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,25080.0,1.508
13792,CFH UK,500521,PINV05472,2019-07-29T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.25368838
13793,CFH UK,500265,PINV05465,2019-07-29T00:00:00.0000000,Bleaching agent,RM04/0006,24980.0,0.1153129
13794,CHES,400136,FP19/00559,2019-07-29T00:00:00.0000000,builder,RM20/0015,7500.0,1.13
13795,CHIT,488930,19-IT0809,2019-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,10000.0,1.93
13796,CHIT,498950,19-IT0807,2019-07-29T00:00:00.0000000,Bleaching agent,RM04/0006,77280.0,0.155
13797,CHBE,600558,PI1906917,2019-07-26T00:00:00.0000000,fatty acid,RM14/0001,5430.0,0.6850994475138121
13798,CHBE,600021,PI1907030,2019-07-26T00:00:00.0000000,acid,RM01/0004,22100.0,0.4
13799,CUK,500482,PINV87719,2019-07-26T00:00:00.0000000,anionic surfactant,RM10/0002,9880.0,1.389520445
13800,CFH UK,500521,PINV05585,2019-07-26T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13801,CHBE,600206,PI1906952,2019-07-26T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13802,CHIT,486240,19-IT0798,2019-07-26T00:00:00.0000000,Alkalis,RM02/0002,24200.0,0.43
13803,CUK,502381,PINV87697,2019-07-25T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.269832186
13804,CHBE,600848,PI1907031,2019-07-25T00:00:00.0000000,Bleaching agent,RM04/0001,54820.0,0.264
13805,CHBE,600005,PI1906906,2019-07-25T00:00:00.0000000,builder,RM20/0020,23750.0,0.855
13806,CFH UK,500521,PINV05473,2019-07-25T00:00:00.0000000,Alkalis,RM02/0001,27920.0,0.25368838
13807,CHBE,601667,PI1907028,2019-07-25T00:00:00.0000000,Alkalis,RM02/0001,26780.0,0.24
13808,CHBE,605684,PI1907027,2019-07-25T00:00:00.0000000,Alkalis,RM02/0001,30140.0,0.2388055739880557
13809,CHES,400011,FP19/00542,2019-07-25T00:00:00.0000000,Bleaching agent,RM04/0006,25120.0,0.245
13810,CFH UK,500116,PINV05457,2019-07-25T00:00:00.0000000,non-ionic surfactant,RM12/0003,1000.0,1.854231432
13811,CHBE,605684,PI1907026,2019-07-25T00:00:00.0000000,Bleaching agent,RM04/0006,28160.0,0.131
13812,CHES,400011,FP19/00528,2019-07-25T00:00:00.0000000,Alkalis,RM02/0001,23560.0,0.23
13813,UNX,2891,20190010149,2019-07-25T00:00:00.0000000,Bleaching agent,RM04/0006,20890.461081375302,0.1436678008833308
13814,CHIT,486240,19-IT0790,2019-07-24T00:00:00.0000000,acid,RM01/0006,24020.0,0.7630000000000002
13815,CHBE,605684,PI1906740,2019-07-24T00:00:00.0000000,Alkalis,RM02/0001,27160.0,0.24
13816,CFH UK,500017,PINV05445,2019-07-24T00:00:00.0000000,builder,RM20/0020,26420.0,0.8250003197485501
13817,CFH UK,500521,PINV05478,2019-07-24T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.25368838
13818,CHBE,600916,PI1906726,2019-07-24T00:00:00.0000000,non-ionic surfactant,RM12/0003,25210.0,1.362
13819,CHBE,601085,PI1906933,2019-07-24T00:00:00.0000000,non-ionic surfactant,RM12/0008,9800.0,1.945
13820,CHBE,600206,PI1906756,2019-07-23T00:00:00.0000000,acid,RM01/0001,27040.0,0.5479999999999999
13821,CUK,502381,PINV87614,2019-07-23T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.269832186
13822,CUK,501128,PINV87638,2019-07-23T00:00:00.0000000,builder,RM20/0015,26800.0,0.9200003565680802
13823,CHBE,600347,PI1906737,2019-07-23T00:00:00.0000000,solvent,RM08/0017,24460.0,1.125
13824,CFH UK,500521,PINV05475,2019-07-23T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.25368838
13825,CUK,500292,PINV87613,2019-07-23T00:00:00.0000000,acid,RM01/0006,4722.0,0.977853392
13826,CLOVER,TENN1,52324,2019-07-23T00:00:00.0000000,anionic surfactant,RM10/0002,15020.0,1.37222351
13827,CUK,502381,PINV87640,2019-07-23T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.269832186
13828,CHIT,488930,19-IT0783,2019-07-22T00:00:00.0000000,anionic surfactant,RM10/0001,10080.0,0.4
13829,CFH UK,500521,PINV05477,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,28180.0,0.25368838
13830,CHBE,600025,PI1906750,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,28820.0,0.24
13831,CHBE,605684,PI1906427,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,27080.0,0.2401418020679468
13832,CHBE,600700,PI1906932,2019-07-22T00:00:00.0000000,acid,RM01/0001,28840.0,0.525
13833,CHBE,600206,PI1906757,2019-07-22T00:00:00.0000000,acid,RM01/0001,26980.0,0.5479999999999999
13834,CHBE,601667,PI1906931,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,26680.0,0.24
13835,CHBE,602572,PI1906934,2019-07-22T00:00:00.0000000,non-ionic surfactant,RM12/0002,25080.0,1.508
13836,CHBE,600435,PI1906746,2019-07-22T00:00:00.0000000,builder,RM20/0015,26000.0,0.86
13837,CHIT,488930,19-IT0784,2019-07-22T00:00:00.0000000,non-ionic surfactant,RM12/0003,25140.0,1.62
13838,CHBE,605684,PI1907073,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.2377939214232764
13839,CHBE,602572,PI1906731,2019-07-22T00:00:00.0000000,non-ionic surfactant,RM12/0003,25120.0,1.378
13840,CHBE,605684,PI1907076,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,26940.0,0.2402316258351893
13841,CHBE,605684,PI1907074,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,26920.0,0.2385557206537889
13842,CHBE,600025,PI1906922,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,28680.0,0.268
13843,CHBE,605684,PI1907072,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,27240.0,0.2412511013215858
13844,CHBE,602572,PI1906733,2019-07-22T00:00:00.0000000,non-ionic surfactant,RM12/0003,25120.0,1.378
13845,CHBE,602572,PI1906736,2019-07-22T00:00:00.0000000,acid,RM01/0004,21840.0,0.42
13846,CHBE,605684,PI1906426,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,27220.0,0.2389948567229978
13847,CHBE,600025,PI1906921,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,28660.0,0.268
13848,CHBE,605684,PI1907071,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,27280.0,0.2412492668621701
13849,CHBE,600206,PI1906412,2019-07-22T00:00:00.0000000,acid,RM01/0001,26980.0,0.5479999999999999
13850,CHBE,600848,PI1906755,2019-07-22T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.264
13851,CFH UK,500521,PINV05476,2019-07-22T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.25368838
13852,CHIT,487210,19-ITUE021,2019-07-22T00:00:00.0000000,fatty acid,RM14/0001,2700.0,0.85
13853,CHIT,485040,19-IT0774,2019-07-22T00:00:00.0000000,anionic surfactant,RM10/0002,4950.0,1.38
13854,CHBE,600848,PI1906752,2019-07-19T00:00:00.0000000,Bleaching agent,RM04/0001,26480.0,0.264
13855,CHBE,600848,PI1906753,2019-07-19T00:00:00.0000000,Bleaching agent,RM04/0001,25560.0,0.264
13856,CFH UK,500419,PINV05442,2019-07-19T00:00:00.0000000,Alkalis,RM02/0002,23100.0,0.39206386
13857,CFH UK,500521,PINV05132,2019-07-19T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.25368838
13858,CHBE,605684,PI1907075,2019-07-19T00:00:00.0000000,Alkalis,RM02/0002,24920.0,0.402
13859,CFH UK,500103,PINV05121,2019-07-19T00:00:00.0000000,acid,RM01/0007,25020.0,0.109547255
13860,CHBE,600435,PI1906585,2019-07-18T00:00:00.0000000,builder,RM20/0001,22500.0,1.005
13861,CFH UK,500521,PINV05116,2019-07-18T00:00:00.0000000,Alkalis,RM02/0001,28080.0,0.25368838
13862,CHBE,600916,PI1907324,2019-07-18T00:00:00.0000000,non-ionic surfactant,RM12/0003,25260.0,1.362
13863,CFH UK,500265,PINV05119,2019-07-18T00:00:00.0000000,Bleaching agent,RM04/0006,24880.0,0.1153129
13864,CHBE,600916,PI1906725,2019-07-18T00:00:00.0000000,non-ionic surfactant,RM12/0003,24970.0,1.362
13865,CHBE,600848,PI1906754,2019-07-17T00:00:00.0000000,Bleaching agent,RM04/0001,28100.0,0.264
13866,CFH UK,500521,PINV05117,2019-07-17T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13867,CFH UK,500017,PINV05300,2019-07-17T00:00:00.0000000,builder,RM20/0020,26100.0,0.8250003197485501
13868,CFH UK,500521,PINV05150,2019-07-16T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13869,CUK,502235,PINV87500,2019-07-16T00:00:00.0000000,non-ionic surfactant,RM12/0005,23420.0,2.0400007906509603
13870,UNX,3066,20190009504,2019-07-16T00:00:00.0000000,anionic surfactant,RM10/0002,20584.23296743173,1.7577088409
13871,CHBE,600029,PI1906723,2019-07-16T00:00:00.0000000,anionic surfactant,RM10/0002,24000.0,1.095
13872,CFH UK,500521,PINV05149,2019-07-16T00:00:00.0000000,Alkalis,RM02/0001,27800.000000000004,0.25368838
13873,CHIT,486240,19-IT0723,2019-07-16T00:00:00.0000000,Alkalis,RM02/0001,30240.0,0.2267129629629629
13874,CHIT,486240,19-IT0724,2019-07-16T00:00:00.0000000,Solvent,RM08/0010,1250.0,1.0
13875,CHIT,485040,19-IT0742,2019-07-16T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,1.4400000000000002
13876,CHIT,486240,19-IT0722,2019-07-16T00:00:00.0000000,Solvent,RM08/0010,1250.0,1.0
13877,CFH UK,500521,PINV05124,2019-07-15T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.25368838
13878,CHBE,602572,PI1906730,2019-07-15T00:00:00.0000000,non-ionic surfactant,RM12/0002,25120.0,1.561
13879,UNX,2891,20190009900,2019-07-15T00:00:00.0000000,Alkalis,RM02/0001,21877.0655504766,0.2636864339136347
13880,CUK,500086,PINV87452,2019-07-15T00:00:00.0000000,builder,RM20/0001,7500.0,1.308801415
13881,CUK,502381,PINV87450,2019-07-15T00:00:00.0000000,Alkalis,RM02/0001,28100.0,0.269832186
13882,CUK,500482,PINV87444,2019-07-15T00:00:00.0000000,fatty acid,RM14/0001,5400.0,1.3491609300000005
13883,CHBE,602572,PI1906729,2019-07-15T00:00:00.0000000,non-ionic surfactant,RM12/0005,20400.0,1.96
13884,CHBE,600558,PI1906667,2019-07-15T00:00:00.0000000,fatty acid,RM14/0001,5360.0,0.6851007462686566
13885,CUK,500482,PINV87387,2019-07-15T00:00:00.0000000,fatty acid,RM14/0001,5400.0,1.3491609300000005
13886,CUK,500482,PINV87407,2019-07-15T00:00:00.0000000,anionic surfactant,RM10/0002,10000.0,1.389520445
13887,CHBE,600206,PI1906509,2019-07-12T00:00:00.0000000,acid,RM01/0001,27100.0,0.5479999999999999
13888,CHBE,600206,PI1906500,2019-07-12T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13889,CHBE,600206,PI1906508,2019-07-12T00:00:00.0000000,acid,RM01/0001,27020.0,0.5479999999999999
13890,CFH UK,500521,PINV05144,2019-07-12T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13891,CHBE,602572,PI1906507,2019-07-11T00:00:00.0000000,acid,RM01/0004,21960.0,0.47
13892,CHBE,605684,PI1906506,2019-07-11T00:00:00.0000000,Bleaching agent,RM04/0006,25000.0,0.1309999999999999
13893,CHBE,600848,PI1906724,2019-07-11T00:00:00.0000000,Bleaching agent,RM04/0001,28120.0,0.264
13894,CFH UK,500521,PINV05127,2019-07-11T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13895,CFH UK,500521,PINV05128,2019-07-11T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.25368838
13896,CFH UK,500521,PINV05125,2019-07-10T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.25368838
